TRI. STA.,,CUT,AGDANGAN,QUEZON,REGION IV-A,13-52-46.100,121-52-54.860,,,,,,,"TO STATIONS = ANT, HILL"
BBM,19,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21595.98,15310.1,,,,,
BBM,20,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19913.39,14855.36,,,,,
BBM,21,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21052.34,20566.37,,,,,
BBM,22,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16969.76,14106.94,,,,,
BBM,23,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16853.6,17230.08,,,,,
BBM,24,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15599.26,15599.26,,,,,
BBM,25,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14985.19,18243.06,,,,,
BBM,26,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13964.93,19398.65,,,,,
BBM,27,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16972.95,18977.46,,,,,
BBM,28,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16596.13,19327.44,,,,,
BBM,29,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16215.75,20309.35,,,,,
BBM,30,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21954.63,19016.98,,,,,
BBM,31,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23050.23,19766.04,,,,,
BBM,32,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23288.11,19808.2,,,,,
BBM,33,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,24462.23,19345.75,,,,,
BBM,34,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,24575.65,20154.16,,,,,
BBM,35,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,24938.49,20494.46,,,,,
BBM,36,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,25346.33,21198.9,,,,,
BBM,37,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,24380.65,21364.09,,,,,
BBM,38,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23508.65,21364.09,,,,,
BBM,39,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23156.35,21096.45,,,,,
BBM,40,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22721.57,20939.71,,,,,
BBM,41,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22048.39,21073.27,,,,,
BBM,42,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22778.17,22751.65,,,,,
BBM,43,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22004.75,22726.29,,,,,
BBM,44,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21363.19,22075.42,,,,,
BBM,45,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21470.24,21795.42,,,,,
BBM,46,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20548.67,21339.53,,,,,
BBM,47,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23023.1,18499.65,,,,,
BBM,48,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23813.06,18842.29,,,,,
BBM,49,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,24725.68,18919.16,,,,,
BBM,50,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,26005.62,18396.98,,,,,
BBM,51,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,26027.9,18728.55,,,,,
BBM,52,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16070.99,19986.27,,,,,
BBM,53,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16908.75,19807.32,,,,,
BBM,54,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,27567.14,18775.14,,,,,
BBM,55,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19007.9,20746.93,,,,,
BBM,56,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18524.75,21355.74,,,,,
BBM,57,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17613.26,21919.75,,,,,
BBM,58,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18768.29,21977.83,,,,,
BBM,59,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19589.48,20835.28,,,,,
BBM,60,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18011,16995.83,,,,,
BBM,61,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19620.81,22319.25,,,,,
BBM,62,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19444.88,23054.72,,,,,
BBM,63,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21058.54,22658.01,,,,,
BBM,64,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21107.64,22929.36,,,,,
BBM,65,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20584.21,24496.26,,,,,
BBM,66,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,27244.95,19593.66,,,,,
BBM,67,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19064.9,24903.17,,,,,
BBM,68,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19337.15,25704.16,,,,,
BBM,69,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20361.18,25110.54,,,,,
BBM,70,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21365.62,24563.21,,,,,
BBM,71,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21483.3,24969.16,,,,,
BBM,72,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21997.71,24690.17,,,,,
BBM,73,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23050.55,23399.06,,,,,
BBM,74,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22619.57,24681.54,,,,,
BBM,75,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22885.16,25041.73,,,,,
BBM,76,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22085.27,25946.25,,,,,
BBM,77,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21727.52,25513.59,,,,,
BBM,78,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20403.89,26493.97,,,,,
BBM,79,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20712.13,26622.24,,,,,
BBM,80,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20765.34,26872.04,,,,,
BBM,81,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21160.12,28914.03,,,,,
BBM,82,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22290.4,30009.89,,,,,
BBM,83,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20169.57,30659.86,,,,,
BBM,84,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,NO DATA
BBM,85,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19071.28,18499.72,,,,,
BBM,86,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19232.09,27380.02,,,,,
BBM,87,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19167.34,23144.61,,,,,
BBM,88,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18010.8,24322.96,,,,,
BBM,89,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17838.04,23353.51,,,,,
BBM,90,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17680.31,22693.31,,,,,
BBM,91,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17305.65,22524.84,,,,,
BBM,92,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17172.52,22192.34,,,,,
BBM,93,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16630.76,23062.12,,,,,
BBM,94,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16257.44,23302.53,,,,,
BBM,95,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15466.56,22485.03,,,,,
BBM,96,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15187.43,20957.23,,,,,
BBM,97,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13968.59,22173.91,,,,,
BBM,98,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14551.92,23141.01,,,,,
BBM,99,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14924.82,23281.08,,,,,
BBM,100,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14382.22,24302.73,,,,,
BBM,101,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14573.21,24500.7,,,,,
BBM,102,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15402.18,24916.09,,,,,
BBM,103,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15790.02,24893.06,,,,,
BBM,104,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16805.28,24253.88,,,,,
BBM,105,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17370.3,24764.62,,,,,
BBM,106,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17449.55,25433.73,,,,,
BBM,107,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19054.95,25356.36,,,,,
BBM,108,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,27063.92,16623.06,,,,,
BBM,109,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,28445.28,17230.74,,,,,
BBM,110,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,29158.52,16015.57,,,,,
BBM,111,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,27562.94,15551.14,,,,,
BBM,112,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,30077.69,14650.97,,,,,
BBM,113,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,29078.8,13620.53,,,,,
BBM,114,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,31329.34,13491.06,,,,,
BBM,115,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,30448.68,12596.7,,,,,
BBM,116,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,32077.1,12715.03,,,,,
BBM,117,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,31457.11,11815.46,,,,,
BBM,118,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18580.98,,,,,,EASTING = MISSING
BBM,119,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18377.27,26801.33,,,,,
BBM,120,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17079.79,25593.45,,,,,
BBM,121,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16654.9,25887.37,,,,,
BBM,122,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16483.06,26162.85,,,,,
BBM,123,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15476.62,26734.32,,,,,
BBM,124,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,NO DATA
BBM,125,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16642.02,27552.57,,,,,
BBM,126,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17448.85,27454.7,,,,,
BBM,127,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16165.68,27972.82,,,,,
BBM,128,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15922.76,28385.64,,,,,
BBM,129,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15165.44,25483.66,,,,,
BBM,130,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14306.5,25274.46,,,,,
BBM,131,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13229.75,25916.87,,,,,
BBM,132,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13214.29,24231.88,,,,,
BBM,133,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,11887.68,23506.37,,,,,
BBM,134,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13075.87,21657.18,,,,,
BBM,135,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13124.45,20048.37,,,,,
BBM,136,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,11614.02,21418.04,,,,,
BBM,137,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,10388.8,22262.5,,,,,
BBM,138,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,11162.15,23593.66,,,,,
BBM,139,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,10499,24749.38,,,,,
BBM,140,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,10919.84,27284.82,,,,,
BBM,141,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,11011.01,27885.49,,,,,
BBM,142,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,11864.59,26044.46,,,,,
BBM,143,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,12669.61,26909.9,,,,,
BBM,144,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13084.03,26641.17,,,,,
BBM,145,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13595.51,28900.97,,,,,
BBM,146,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15573.06,29033.9,,,,,
BBM,147,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,NO DATA
BBM,148,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18121.91,30375.85,,,,,
BBM,149,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17383.77,28602.82,,,,,
BBM,150,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22909.91,24184.85,,,,,
BBM,151,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,28635.84,17919.55,,,,,
BBM,152,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,NO DATA
BBM,153,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,12433.8,34539.88,,,,,
BBM,153,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,12433.8,34539.88,,,,,
BLBM,1,BINAHIAN,LOPEZ,QUEZON,REGION IV-A,,,13662.29,21385.8,1529396.358,637474.931,,,
BLBM,1,BOCBOC,LOPEZ,QUEZON,REGION IV-A,,,18844.7,19745.49,1529492.329,637519.124,,,FOR NEW DATA SEE P.S. CAD # 1
BLBM,1,CAGACAG,LOPEZ,QUEZON,REGION IV-A,,,15033.13,26194.85,1530792.743,642277.609,,,
BLBM,1,GUITIZ,LOPEZ,QUEZON,REGION IV-A,,,29828.19,13277.59,1545589.307,629368.191,,,
BLBM,1,IBABANG CANDA,LOPEZ,QUEZON,REGION IV-A,,,23541.04,22537.99,1539282.843,638575.232,,,
BLBM,1,ILAYANG ILOG,LOPEZ,QUEZON,REGION IV-A,,,16163.99,19631.76,1531889.24,635707.408,,,
BLBM,1,INALOSAN ,LOPEZ,QUEZON,REGION IV-A,,,15654.81,23409.38,1531399.866,639488.356,,,
BLBM,1,LAGUNA,LOPEZ,QUEZON,REGION IV-A,,,18117.27,27791.18,1533885.836,643857.979,,,
BLBM,1,LOURDES,LOPEZ,QUEZON,REGION IV-A,,,27947.79,16346.75,1543657.613,632359.748,,,"FOR NEW DATA SEE P.S. CAD 1   M.BO., PANAOL BLLM # 5, LOPEZ CAD."
BLBM,1,MANGUISIAN,LOPEZ,QUEZON,REGION IV-A,,,20163.97,18617.49,1535884.529,634671.884,,,"FOR NEW DATA SEE P.S. CAD 1   M.BO., PANAOL BLLM # 5, LOPEZ CAD."
BLBM,1,PANAOL,LOPEZ,QUEZON,REGION IV-A,,,20856.4,16681.45,1536566.862,632731.888,,,"FOR NEW DATA SEE P.S. CAD 1   M.BO., PANAOL BLLM # 5, LOPEZ CAD."
BLBM,1,ROSARIO,LOPEZ,QUEZON,REGION IV-A,,,16903.86,21995.22,1536376.205,632959.325,,,
BLBM,1,SAN FRANCISCO,LOPEZ,QUEZON,REGION IV-A,,,10316.21,23944.99,1526063.169,640052.209,,,
BLBM,1,STA. MARIA,LOPEZ,QUEZON,REGION IV-A,,,28689.2,14770.11,1544390.805,630778.962,,,
BLBM,1,TANAG,LOPEZ,QUEZON,REGION IV-A,,,19537.2,26008.59,1535296.622,642067.566,,,
BLBM,2,BINAHIAN,LOPEZ,QUEZON,REGION IV-A,,,13758.01,21430.49,1535727.822,636055.483,,,
BLBM,2,BOCBOC,LOPEZ,QUEZON,REGION IV-A,,,18763.33,19709.74,1534489.418,635771.696,,,FOR NEW DATA SEE P.S. CAD # 1
BLBM,2,CAGACAG,LOPEZ,QUEZON,REGION IV-A,,,15450.27,26127.29,1531209.6,642207.837,,,
BLBM,2,IBABANG CANDA,LOPEZ,QUEZON,REGION IV-A,,,23432.38,22458.39,1539173.745,638496.191,,,
BLBM,2,ILAYANG ILOG,LOPEZ,QUEZON,REGION IV-A,,,16067.92,19668.48,1531793.347,635744.64,,,
BLBM,2,INALOSAN ,LOPEZ,QUEZON,REGION IV-A,,,15607.51,23528.38,1531353.184,639607.626,,,
BLBM,2,LAGUNA,LOPEZ,QUEZON,REGION IV-A,,,17975.74,27868.88,1533744.69,643936.44,,,
BLBM,2,LOURDES,LOPEZ,QUEZON,REGION IV-A,,,28088.24,16391.39,1543798.321,632403.654,,,"FOR NEW DATA SEE P.S. CAD 1   M.BO., PANAOL BLLM # 5, LOPEZ CAD."
BLBM,2,MANGUISIAN,LOPEZ,QUEZON,REGION IV-A,,,20174.8,18459.36,1535894.527,634513.671,,,"FOR NEW DATA SEE P.S. CAD 1   M.BO., PANAOL BLLM # 5, LOPEZ CAD."
BLBM,2,PANAOL,LOPEZ,QUEZON,REGION IV-A,,,20664.58,16907.84,1536376.205,632959.325,,,"FOR NEW DATA SEE P.S. CAD 1   M.BO., PANAOL BLLM # 5, LOPEZ CAD."
BLBM,2,ROSARIO,LOPEZ,QUEZON,REGION IV-A,,,16801.07,22042.39,1532539.122,638115.084,,,
BLBM,2,SAN FRANCISCO,LOPEZ,QUEZON,REGION IV-A,,,10337.84,24048.68,1526085.347,640155.804,,,
BLBM,2,STA. MARIA,LOPEZ,QUEZON,REGION IV-A,,,28780.78,14811.24,1544482.617,630819.616,,,
BLBM,2,TANAG,LOPEZ,QUEZON,REGION IV-A,,,19632.04,26282.47,1535392.922,642340.997,,,
BLBM,,GUITIZ,LOPEZ,QUEZON,REGION IV-A,,,29894.94,13365.9,1545589.307,629368.191,,,
BLBM,,LOPEZ DOME,LOPEZ,QUEZON,REGION IV-A,,,19919.27,20067.5,1535647.435,636123.42,,,
BLLM,1,PLS 52,LOPEZ,QUEZON,REGION IV-A,13-53-03.35,122-15-31.34,20000,20000,,,,,
BLLM,1,PSC 1,LOPEZ,QUEZON,REGION IV-A,13-53-03.035,,20000,20000,,,,,
BLLM,1,,LOPEZ,QUEZON,REGION IV-A,13-53-03.35,122-15-31.34,20000,20000,1535727.822,636055.483,,,FOR NEW DATA SEE P.S. CAD # 1
BLLM,2,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20033.22,20072,,,,,
BLLM,2,,LOPEZ,QUEZON,REGION IV-A,,,20033.17,20071.94,1535761.377,636127.26,,,
BLLM,3,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20164.34,18616.41,,,,,
BLLM,4,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20174.12,18458.24,,,,,
BLLM,5,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20849.75,16697.36,,,,,
BLLM,6,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21113.68,15450.71,,,,,
BLLM,7,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20035.74,14486.31,,,,,
BLLM,8,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,20310.59,13439.1,,,,,
BLLM,9,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19592.37,15107.11,,,,,
BLLM,10,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19231.68,15966.44,,,,,
BLLM,11,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19273,16030.4,,,,,
BLLM,12,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18843.86,19746.21,,,,,
BLLM,13,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18764.48,19710.52,,,,,
BLLM,14,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,NO DATA
BLLM,15,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,30000.05,13181.41,,,,,
BLLM,16,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,30066.8,13269.72,,,,,
BLLM,17,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16162.66,19636.08,,,,,
BLLM,18,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16066.59,19672.8,,,,,
BLLM,19,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15032.36,26196.44,,,,,
BLLM,20,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15449.5,26128.88,,,,,
BLLM,21,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16902.5,21997.45,,,,,
BLLM,22,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16800.33,22045.74,,,,,
BLLM,23,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15653.35,23404.29,,,,,
BLLM,24,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15605.33,23527.66,,,,,
BLLM,25,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13662.29,21385.8,,,,,
BLLM,26,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,13758.01,21430.49,,,,,
BLLM,27,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,28125.26,16252.72,,,,,
BLLM,28,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,28265.11,26297.36,,,,,
BLLM,29,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,NO DATA
BLLM,30,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,19630.51,26291.59,,,,,
BLLM,31,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18024.72,27855.57,,,,,
BLLM,32,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,17974.27,27880.29,,,,,
BLLM,33,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,28865.19,14677.07,,,,,
BLLM,34,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,28955.73,14718.51,,,,,
BLLM,35,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23540.34,22539.19,,,,,
BLLM,36,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23431.56,22460.09,,,,,
BLLM,37,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,12100.54,33472.86,,,,,
BLLM,37,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,12100.54,33472.86,,,,,
BLLM,38,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,12009.78,33348.35,,,,,
BLLM,38,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,12009.78,33348.35,,,,,
BLLM,39,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,14799.31,32610.02,,,,,
BLLM,39,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14799.31,32610.02,,,,,
BLLM,40,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,14700.59,32456.38,,,,,
BLLM,40,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,14700.59,32456.38,,,,,
BLLM,41,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,16779.31,31871.85,,,,,
BLLM,41,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16779.31,31871.85,,,,,
BLLM,42,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,16716.4,31952.41,,,,,
BLLM,42,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,16716.4,31952.41,,,,,
BLLM,43,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,12522.99,31408.06,,,,,
BLLM,43,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,12522.99,31408.06,,,,,
BLLM,44,PLS 52,LOPEZ,QUEZON,REGION IV-A,,,12423.72,31285.39,,,,,
BLLM,44,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,12423.72,31285.39,,,,,
MBM,1,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18579.85,14443.35,,,,,
MBM,2,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21100.37,14137.27,,,,,
MBM,3,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21683.11,14283.64,,,,,
MBM,4,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22200.48,14562.98,,,,,
MBM,5,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22058.33,15334.62,,,,,
MBM,6,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21973.55,15701.31,,,,,
MBM,7,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21235.2,17266.77,,,,,
MBM,8,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21988.09,17516.47,,,,,
MBM,9,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,31880.01,12261.48,,,,,
MBM,10,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,23705.51,23029.3,,,,,
MBM,11,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22125.38,25957.54,,,,,
MBM,12,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,22196.68,26213.68,,,,,
MBM,13,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21878,27307.97,,,,,
MBM,14,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21545.25,26650.13,,,,,
MBM,15,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21646.89,29654.08,,,,,
MBM,16,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,21310.6,32191.89,,,,,
MBM,17,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,18927.21,34851.59,,,,,
MBM,18,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,15373,34610,,,,,
MBM,19,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,9490.2,34469.5,,,,,
MBM,20,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,1919.42,30745.82,,,,,MBM 7 / PCS 2
MBM,21,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,3302.31,24466.34,,,,,
MBM,22,PSC 1,LOPEZ,QUEZON,REGION IV-A,,,11791.22,13026.66,,,,,
TRI. STA.,,BANNER C. & G.S.,LOPEZ,QUEZON,REGION IV-A,13-57-11.305,122-13-59.531,,,,,,,"LUZON DATUM, NO DATA"
TRI. STA.,,CALAUAG FLAG FOLE,LOPEZ,QUEZON,REGION IV-A,13-57-30.419,122-17-08.899,,,,,,,NO DATA
,,PLS 292,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,NO RECORD
,,PLS 52 EXT.,LOPEZ,QUEZON,REGION IV-A,,,,,,,,,"NOTE: ALL THESE MONUMENTS OF PSC # 1 WERE USED FOR PLS 52 (REG. PLS) LOPEZ EXT., QUEZON"
TRI. STA.,,BANNER,LOPEZ (LUZON DATUM),QUEZON,REGION IV-A,13-57-11.305,122-13-59.531,,,,,,,"TO STATIONS = MAN, SCAFFOLD, BURNT, APEX"
TRI. STA.,,CALAUAG FLAG POLE,LOPEZ (LUZON DATUM),QUEZON,REGION IV-A,13-57-30.419,122-17-08.899,,,,,,,"TO STATIONS = POINT, GRANT, MANGROVE"
BBM,1,CAD 340-D,LUCBAN,QUEZON,REGION IV-A,14-06-50.439,121-33-06.490,19808.5,19922,1560855.439,559582.568,,,
BBM,2,CAD 340-D,LUCBAN,QUEZON,REGION IV-A,14-06-52.288,121-32-56.413,19865.35,19619.76,1560911.553,559280.178,,,
BBM,3,CAD 340-D,LUCBAN,QUEZON,REGION IV-A,14-07-12.342,121-33-16.800,20202.58,19573.42,1561248.691,559233.049,,,
BBM,4,CAD 340-D,LUCBAN,QUEZON,REGION IV-A,14-07-11.612,121-33-16.077,20459.2,20209.57,1561506.792,559868.591,,,
BBM,5,CAD 340-D,LUCBAN,QUEZON,REGION IV-A,,,20481.62,20231.26,,,,,
